store_location_id,company_id,position,country,state,latitude,longitude,localization,status,main_destination_id,pickup_destinations_ids,shopNumber,old_slid,is_warehouse,city_id,is_kik,is_pickup,shopFormat,lang_code,name,description,city,pickup_address,pickup_phone,pickup_time,meta_title,meta_description,time_delivery,country_title,id,text
2626,1,15050,UA,51,46.575735,30.807538,,A,10,10,2626,0,N,11443,N,Y,МАКСІ,uk,"вул. Академiка Сахарова, 1-Д",,Крижанівка,,380674594397,ПН - НД 8:00 - 21:00,,,3,Україна,2626,"Аврора #2626 Крижанівка, вул. Академiка Сахарова, 1-Д"
2627,1,14740,UA,35,48.32382,30.233247,,A,10,10,2627,0,N,1351,N,Y,СТАНДАРТ,uk,"вул. Героїв України, 48-Г",,Благовіщенське,,380970002801,ПН - НД 8:00 - 21:00,,,3,Україна,2627,"Аврора #2627 Благовіщенське, вул. Героїв України, 48-Г"
2628,1,14650,UA,23,47.829657430713,35.16186012883564,,A,10,10,2628,0,N,8003,N,Y,СТАНДАРТ,uk,"просп. Соборний, 148",,Запоріжжя,,380970003246,ПН - НД 8:00 - 20:00,,,3,Україна,2628,"Аврора #2628 Запоріжжя, просп. Соборний, 148"
2629,1,14920,UA,32,50.078894,29.931895,,A,10,10,2629,0,N,25169,N,Y,СТАНДАРТ,uk,"вул. Галафеєва, 18",,Фастів,,380674757343,ПН - НД 7:00 - 20:00,,,3,Україна,2629,"Аврора #2629 Фастів, вул. Галафеєва, 18"
2630,1,18410,UA,18,50.691024,28.629031,,A,10,10,2630,0,N,15841,N,Y,СТАНДАРТ,uk,"вул. Незалежності, 15",,Нова Борова,,380970002381,ПН - НД 8:00 - 21:00,,,,Україна,2630,"Аврора #2630 Нова Борова, вул. Незалежності, 15"
2631,1,14760,UA,48,48.044591,30.8473,,A,10,10,2631,0,N,18380,N,Y,СТАНДАРТ,uk,"вул. Грушевського, 17",,Первомайськ,,380675167191,ПН - НД 8:00 - 20:00,,,3,Україна,2631,"Аврора #2631 Первомайськ, вул. Грушевського, 17"
2632,1,15540,UA,05,49.258813,28.47499,,A,10,10,2632,0,N,3930,N,Y,МАКСІ,uk,"проїзд Станіславського, 7",,Вінниця,,380970003149,ПН - НД 8:00 - 21:00,,,3,Україна,2632,"Аврора #2632 Вінниця, проїзд Станіславського, 7"
2633,1,14880,UA,26,48.707652,24.421505,,A,10,10,2633,0,N,22745,N,Y,СТАНДАРТ,uk," вул. Чорновола, 15",,Солотвин,,380970003267,ПН - НД 8:00 - 20:00,,,3,Україна,2633,"Аврора #2633 Солотвин,  вул. Чорновола, 15"
2634,1,16710,UA,12,47.908467,33.410114,,A,10,10,2634,0,N,11401,N,Y,СТАНДАРТ,uk,"просп. Університетський, 54-В",,Кривий Ріг,,380970003459,ПН - НД 8:00 - 20:00,,,3,Україна,2634,"Аврора #2634 Кривий Ріг, просп. Університетський, 54-В"
2635,1,15960,UA,23,47.812102,35.186898,,A,10,10,2635,0,N,8003,N,Y,СТАНДАРТ,uk,"вул. Гоголя, 37-А",,Запоріжжя,,380970002869,ПН - НД 7:00 - 20:00,,,3,Україна,2635,"Аврора #2635 Запоріжжя, вул. Гоголя, 37-А"
2636,1,15380,UA,12,47.885667,33.287717,,A,10,10,2636,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Миколаївське шосе, 1-А",,Кривий Ріг,,380970003165,ПН - НД 8:00 - 21:00,,,3,Україна,2636,"Аврора #2636 Кривий Ріг, вул. Миколаївське шосе, 1-А"
2637,1,15920,UA,59,51.241324339330056,33.18291691087875,,A,10,10,2637,0,N,10597,N,Y,МАКСІ,uk,"вул. Клубна, 91/1",,Конотоп,,380676162928,ПН - НД 8:00 - 21:00,,,3,Україна,2637,"Аврора #2637 Конотоп, вул. Клубна, 91/1"
2638,1,15580,UA,18,50.200239,27.634761,,A,10,10,2638,0,N,18590,N,Y,СТАНДАРТ,uk,"вул. Парфірова, 8",,Першотравенськ,,380671243527,ПН - НД 8:00 - 21:00,,,3,Україна,2638,"Аврора #2638 Першотравенськ, вул. Парфірова, 8"
2639,1,15040,UA,12,48.599393,34.573646,,A,10,10,2639,0,N,9452,N,Y,МАКСІ,uk,"бульв. Будівельників, 24-А",,Кам'янське,,380674757336,ПН - НД 8:00 - 21:00,,,3,Україна,2639,"Аврора #2639 Кам'янське, бульв. Будівельників, 24-А"
2640,1,15160,UA,14,48.85328325816695,37.599183354946156,,A,10,10,2640,0,N,22464,N,Y,СТАНДАРТ,uk,"вул. Банківська, 88",,Слов'янськ,,380970001956,ПН - НД 7:00 - 20:00,,,3,Україна,2640,"Аврора #2640 Слов'янськ, вул. Банківська, 88"
2641,1,15170,UA,14,48.73337288046916,37.58089608192846,,A,10,10,2641,0,N,11141,N,Y,МАКСІ,uk,"вул. Паркова, 16",,Краматорськ,,380970003458,ПН - НД 7:00 - 20:00,,,3,Україна,2641,"Аврора #2641 Краматорськ, вул. Паркова, 16"
2642,1,14910,UA,05,48.361845,29.522209,,A,10,10,2642,0,N,1019,N,Y,СТАНДАРТ,uk,"вул. Ярослава Мудрого, 1",,Бершадь,,380970003259,ПН - НД 8:00 - 20:00,,,3,Україна,2642,"Аврора #2642 Бершадь, вул. Ярослава Мудрого, 1"
2643,1,15210,UA,12,48.633163,35.257944,,A,10,10,2643,0,N,16582,N,Y,СТАНДАРТ,uk,"вул. Гетьманська, 27",,Новомосковськ,,380671776260,ПН - НД 8:00 - 20:00,,,3,Україна,2643,"Аврора #2643 Новомосковськ, вул. Гетьманська, 27"
2644,1,15320,UA,12,48.35434813041156,34.11704595904819,,A,10,10,2644,0,N,1585,N,Y,СТАНДАРТ,uk,"вул. Виконкомівська, 20",,Божедарівка,,380970003215,ПН - НД 7:00 - 20:00,,,3,Україна,2644,"Аврора #2644 Божедарівка, вул. Виконкомівська, 20"
2645,1,14940,UA,53,49.069307,33.41148,,A,10,10,2645,0,N,11352,N,Y,СТАНДАРТ,uk,"вул. Небесної Сотні, 22/13",,Кременчук,,380970002753,ПН - НД 8:00 - 21:00,,,3,Україна,2645,"Аврора #2645 Кременчук, вул. Небесної Сотні, 22/13"
2646,1,15100,UA,18,49.897273,28.580455,,A,10,10,2646,0,N,785,N,Y,СТАНДАРТ,uk,"вул. Житомирська , 11/4",,Бердичів,,380970003692,ПН - НД 7:00 - 21:00,,,3,Україна,2646,"Аврора #2646 Бердичів, вул. Житомирська , 11/4"
2647,1,15340,UA,30,50.437084,30.382629,,A,10,10,2647,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Коласа Якуба, 25",,Київ,,380671362383,ПН - НД 8:00 - 21:00,,,3,Україна,2647,"Аврора #2647 Київ, вул. Коласа Якуба, 25"
2648,1,14770,UA,18,50.315932,29.057841,,A,10,10,2648,0,N,10814,N,Y,СТАНДАРТ,uk,"вул. Героїв Небесної Сотні, 56-Д",,Коростишів,,380970001690,ПН - НД 8:00 - 21:00,,,3,Україна,2648,"Аврора #2648 Коростишів, вул. Героїв Небесної Сотні, 56-Д"
2649,1,15630,UA,30,50.424415,30.380479,,A,10,10,2649,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Курбаса Леся, 9-Б",,Київ,,380671366443,ПН - НД 8:00 - 21:00,,,3,Україна,2649,"Аврора #2649 Київ, просп. Курбаса Леся, 9-Б"
2650,1,14780,UA,12,48.508387738644785,34.98765803939159,,A,10,10,2650,0,N,6562,N,Y,СТАНДАРТ,uk,"вул. Шолохова, 1",,Дніпро,,380674588149,ПН - НД 8:00 - 21:00,,,3,Україна,2650,"Аврора #2650 Дніпро, вул. Шолохова, 1"
2651,1,15430,UA,63,50.005173601956734,36.331224212410866,,A,10,10,2651,0,N,25339,N,Y,СТАНДАРТ,uk,"вул. Гвардійців-Широнінців, 33",,Харків,,380675117011,ПН - НД 8:00 - 21:00,,,3,Україна,2651,"Аврора #2651 Харків, вул. Гвардійців-Широнінців, 33"
2652,1,14840,UA,35,48.388807,31.17714,,A,10,10,2652,0,N,6610,N,Y,СТАНДАРТ,uk,"вул. Центральна, 106-А",,Добровеличківка,,380678165171,ПН - НД 8:00 - 21:00,,,3,Україна,2652,"Аврора #2652 Добровеличківка, вул. Центральна, 106-А"
2653,1,14950,UA,63,49.80927,36.05482,,A,10,10,2653,0,N,14352,N,Y,СТАНДАРТ,uk,"вул. Дніпропетровська, 218",,Мерефа,,380970002514,ПН - НД 7:00 - 21:00,,,3,Україна,2653,"Аврора #2653 Мерефа, вул. Дніпропетровська, 218"
2654,1,15440,UA,05,49.242995,28.480984,,A,10,10,2654,0,N,3930,N,Y,СТАНДАРТ,uk,"вул. Академіка Янгеля, 56",,Вінниця,,380970002513,ПН - НД 8:00 - 21:00,,,3,Україна,2654,"Аврора #2654 Вінниця, вул. Академіка Янгеля, 56"
2655,1,14790,UA,18,50.20776,28.68923,,A,10,10,2655,0,N,16353,N,Y,СТАНДАРТ,uk,"вул. Дружби Народів, 3-А",,Новогуйвинське,,380673891934,ПН - НД 8:00 - 21:00,,,3,Україна,2655,"Аврора #2655 Новогуйвинське, вул. Дружби Народів, 3-А"
2656,1,15020,UA,12,48.47968649497768,34.906574013374694,,A,10,10,2656,0,N,6562,N,Y,МАКСІ,uk,"пров. Парусний, 7",,Дніпро,,380970002631,ПН - НД 8:00 - 20:00,,,3,Україна,2656,"Аврора #2656 Дніпро, пров. Парусний, 7"
2657,1,15180,UA,51,46.396381,30.724125,,A,10,10,2657,0,N,17217,N,Y,МАКСІ,uk,"вул. академіка Корольова, 43-Е",,Одеса,,380674588304,ПН - НД 7:00 - 21:00,,,3,Україна,2657,"Аврора #2657 Одеса, вул. академіка Корольова, 43-Е"
2658,1,14970,UA,21,48.0517448301961,23.420751953975802,,A,10,10,2658,0,N,3580,N,Y,СТАНДАРТ,uk,"площа Центральна, 22-А",,Вишково,,380674590733,ПН - НД 8:00 - 20:00,,,3,Україна,2658,"Аврора #2658 Вишково, площа Центральна, 22-А"
2659,1,15360,UA,53,49.02600027,33.45626289,,A,10,10,2659,0,N,11352,N,Y,МАКСІ,uk,"вул. Білаша Олександра , 2-Г",,Кременчук,,380970002368,ПН - НД 8:00 - 21:00,,,3,Україна,2659,"Аврора #2659 Кременчук, вул. Білаша Олександра , 2-Г"
2660,1,15240,UA,32,51.516398,30.755171,,A,10,10,2660,0,N,22340,N,Y,СТАНДАРТ,uk,"пл.Привокзальна, 5",,Славутич,,380970002853,ПН - НД 8:00 - 21:00,,,3,Україна,2660,"Аврора #2660 Славутич, пл.Привокзальна, 5"
2661,1,15260,UA,07,50.91662,25.27199,,A,10,10,2661,0,N,20841,N,Y,СТАНДАРТ,uk,"площа Богдана Хмельницького, 1",,м. Рожище,,380970002417,ПН - НД 8:00 - 20:00,,,3,Україна,2661,"Аврора #2661 м. Рожище, площа Богдана Хмельницького, 1"
2662,1,15140,UA,30,50.519109,30.5018275,,A,10,10,2662,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Оболонський, 36-Б",,Київ,,380674588436,ПН - НД 8:00 - 21:00,,,3,Україна,2662,"Аврора #2662 Київ, просп. Оболонський, 36-Б"
2663,1,16740,UA,30,50.509689,30.407891,,A,10,10,2663,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Гонгадзе Георгія, 5",,Київ,,380671252030,ПН - НД 8:00 - 21:00,,,3,Україна,2663,"Аврора #2663 Київ, просп. Гонгадзе Георгія, 5"
2664,1,15030,UA,30,50.4110456155285,30.404849976534223,,A,10,10,2664,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Вахтанга Кікабідзе, 11",,Київ,,380674757150,ПН - НД 8:00 - 21:00,,,3,Україна,2664,"Аврора #2664 Київ, вул. Вахтанга Кікабідзе, 11"
2665,1,15530,UA,30,50.45041,30.46836,,A,10,10,2665,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Берестейський, 31",,Київ,,380970903084,ПН - НД 8:00 - 21:00,,,3,Україна,2665,"Аврора #2665 Київ, просп. Берестейський, 31"
2666,1,15070,UA,30,50.491678,30.583366,,A,10,10,2666,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Райдужна, 8",,Київ,,380674585397,ПН - НД 8:00 - 21:00,,,3,Україна,2666,"Аврора #2666 Київ, вул. Райдужна, 8"
2667,1,15810,UA,30,50.48329,30.588959,,A,10,10,2667,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Райдужна, 25-А",,Київ,,380970002439,ПН - НД 8:00 - 21:00,,,3,Україна,2667,"Аврора #2667 Київ, вул. Райдужна, 25-А"
2668,1,14930,UA,77,48.4826,27.21182,,A,10,10,2668,0,N,21055,N,Y,СТАНДАРТ,uk,"вул. Головна, 38-А",,Романківці,,380674593125,ПН - НД 8:00 - 20:00,,,3,Україна,2668,"Аврора #2668 Романківці, вул. Головна, 38-А"
2669,1,15610,UA,46,49.279212,23.519419,,A,10,10,2669,0,N,24775,N,Y,СТАНДАРТ,uk,"вул. В. Стуса, 4",,Трускавець,,380674780965,ПН - НД 9:00 - 21:00,,,3,Україна,2669,"Аврора #2669 Трускавець, вул. В. Стуса, 4"
2670,1,15230,UA,32,49.787158,30.15303,,A,10,10,2670,0,N,1120,N,Y,МАКСІ,uk,"просп. Незалежності, 53",,Біла Церква,,380970001076,ПН - НД 7:00 - 21:00,,,3,Україна,2670,"Аврора #2670 Біла Церква, просп. Незалежності, 53"
2671,1,15390,UA,18,50.228338,28.670939,,A,10,10,2671,0,N,8047,N,Y,СТАНДАРТ,uk,"вул. Бердичівське шосе , 4",,Зарічани,,380671421480,ПН - НД 8:00 - 21:00,,,3,Україна,2671,"Аврора #2671 Зарічани, вул. Бердичівське шосе , 4"
2672,1,14990,UA,68,49.429417,26.980548,,A,10,10,2672,0,N,25472,N,Y,СТАНДАРТ,uk,"вул. Кам'янецька, 11",,Хмельницький,,380674593889,ПН - НД 8:00 - 21:00,,,3,Україна,2672,"Аврора #2672 Хмельницький, вул. Кам'янецька, 11"
2673,1,15000,UA,30,50.424541,30.687777,,A,10,10,2673,0,N,9825,N,Y,СТАНДАРТ,uk,"вул. Бориспільська, 34",,Київ,,380970002975,ПН - НД 8:00 - 21:00,,,3,Україна,2673,"Аврора #2673 Київ, вул. Бориспільська, 34"
2674,1,15120,UA,30,50.365956,30.453427,,A,10,10,2674,0,N,9825,N,Y,СТАНДАРТ,uk,"просп. Глушкова Академіка, 31-А",,Київ,,380970002915,ПН - НД 7:00 - 21:00,,,3,Україна,2674,"Аврора #2674 Київ, просп. Глушкова Академіка, 31-А"
2676,1,15900,UA,30,50.486775,30.58508,,A,10,10,2676,0,N,9825,N,Y,МАКСІ,uk,"вул. Райдужна, 15",,Київ,,380970001923,ПН - НД 8:00 - 21:00,,,3,Україна,2676,"Аврора #2676 Київ, вул. Райдужна, 15"
2677,1,15300,UA,32,50.532507,30.198906,,A,10,10,2677,0,N,2297,N,Y,СТАНДАРТ,uk,"вул. Склозаводська, 3",,Буча,,380970003249,ПН - НД 8:00 - 21:00,,,3,Україна,2677,"Аврора #2677 Буча, вул. Склозаводська, 3"
2678,1,17400,UA,21,48.41617954540286,22.572119703568948,,A,10,10,2678,0,N,2853,N,Y,СТАНДАРТ,uk,"вул. Гагаріна, 32",,Великі Лучки,,380675195809,ПН - НД 8:00 - 21:00,,,3,Україна,2678,"Аврора #2678 Великі Лучки, вул. Гагаріна, 32"
2679,1,16450,UA,23,47.829388,35.159577,,A,10,10,2679,0,N,8003,N,Y,СТАНДАРТ,uk,"вул. Поштова, 167",,Запоріжжя,,380970002095,ПН - НД 8:00 - 20:00,,,3,Україна,2679,"Аврора #2679 Запоріжжя, вул. Поштова, 167"
2680,1,18850,UA,30,50.496508,30.46562,,A,10,10,2680,0,N,9825,N,Y,СТАНДАРТ,uk,"пров. Балтійський, 23-А",,Київ,,380970002648,ПН - НД 8:00 - 21:00,,,,Україна,2680,"Аврора #2680 Київ, пров. Балтійський, 23-А"
2681,1,15970,UA,12,48.51414,35.07863,,A,10,10,2681,0,N,6562,N,Y,МАКСІ,uk,"просп. Слобожанський, 68-Б",,Дніпро,,380671055043,ПН - НД 8:00 - 21:00,,,3,Україна,2681,"Аврора #2681 Дніпро, просп. Слобожанський, 68-Б"
2682,1,15080,UA,14,48.73558262056113,37.59529736843477,,A,10,10,2682,0,N,11141,N,Y,СТАНДАРТ,uk,"просп. Незалежності, 23",,Краматорськ,,380970003572,ПН - НД 7:00 - 20:00,,,3,Україна,2682,"Аврора #2682 Краматорськ, просп. Незалежності, 23"
2683,1,15190,UA,14,48.74590808869282,37.595747726105984,,A,10,10,2683,0,N,0,N,Y,СТАНДАРТ,uk,"вул. Валентина Шеймана, 1",,Краматорськ,,380970003120,ПН - НД 7:00 - 20:00,,,3,Україна,2683,"Аврора #2683 Краматорськ, вул. Валентина Шеймана, 1"
2684,1,15640,UA,59,51.6777,33.91026,,A,10,10,2684,0,N,4982,N,Y,СТАНДАРТ,uk,"вул. Київська, 32",,Глухів,,380674945732,ПН - НД 8:00 - 19:00,,,3,Україна,2684,"Аврора #2684 Глухів, вул. Київська, 32"
2685,1,15200,UA,51,46.400277,30.722716,,A,10,10,2685,0,N,17217,N,Y,СТАНДАРТ,uk,"вул. академіка Корольова, 70",,Одеса,,380970002308,ПН - НД 8:00 - 21:00,,,3,Україна,2685,"Аврора #2685 Одеса, вул. академіка Корольова, 70"
2686,1,15270,UA,63,50.059289,35.160585,,A,10,10,2686,0,N,11262,N,Y,СТАНДАРТ,uk,"вул. Миру, 158",,Краснокутськ,,380671776494,ПН - НД 7:00 - 20:00,,,3,Україна,2686,"Аврора #2686 Краснокутськ, вул. Миру, 158"
2687,1,15600,UA,18,51.21892,27.64461,,A,10,10,2687,0,N,17342,N,Y,СТАНДАРТ,uk,"вул. Промислова, 1",,Олевськ,,380671162711,ПН - НД 8:00 - 21:00,,,3,Україна,2687,"Аврора #2687 Олевськ, вул. Промислова, 1"
2688,1,16670,UA,12,47.56508,33.64873,,A,10,10,2688,0,N,8471,N,Y,СТАНДАРТ,uk,"вул. Святкова, 12",,Зеленодольськ,,380976988825,ПН - НД 7:00 - 20:00,,,3,Україна,2688,"Аврора #2688 Зеленодольськ, вул. Святкова, 12"
2689,1,16010,UA,56,50.61655,26.25358,,A,10,10,2689,0,N,20702,N,Y,СТАНДАРТ,uk,"вул. Вячеслава Чорновола, 17",,Рівне,,380970002759,ПН - НД 8:00 - 20:00,,,3,Україна,2689,"Аврора #2689 Рівне, вул. Вячеслава Чорновола, 17"
2690,1,15690,UA,46,49.26421530632125,23.86877949583649,,A,10,10,2690,0,N,23586,N,Y,СТАНДАРТ,uk,"вул. І. Багряного, 4-А",,Стрий,,380671149031,ПН - НД 8:00 - 20:00,,,3,Україна,2690,"Аврора #2690 Стрий, вул. І. Багряного, 4-А"
2691,1,15350,UA,46,49.80941592749876,23.99808135581866,,A,10,10,2691,0,N,13073,N,Y,СТАНДАРТ,uk,"вул. Княгині Ольги, 106",,Львів,,380671238506,ПН - НД 9:00 - 21:00,,,3,Україна,2691,"Аврора #2691 Львів, вул. Княгині Ольги, 106"
2692,1,15770,UA,30,50.443516,30.489407,,A,10,10,2692,0,N,9825,N,Y,МАКСІ,uk,"вул. Жилянська, 107",,Київ,,380671061418,ПН - НД 10:00 - 21:00,,,3,Україна,2692,"Аврора #2692 Київ, вул. Жилянська, 107"
2693,1,15490,UA,61,49.548557,25.627514,,A,10,10,2693,0,N,24246,N,Y,СТАНДАРТ,uk,"вул. С.Бандери, 90",,Тернопіль,,380671972561,ПН - НД 8:00 - 21:00,,,3,Україна,2693,"Аврора #2693 Тернопіль, вул. С.Бандери, 90"
2694,1,16330,UA,32,50.124644,30.650108,,A,10,10,2694,0,N,17164,N,Y,МАКСІ,uk,"вул. Київська, 107",,Обухів,,380970003571,ПН - НД 8:00 - 21:00,,,3,Україна,2694,"Аврора #2694 Обухів, вул. Київська, 107"
2695,1,15150,UA,18,50.29373,27.66598,,A,10,10,2695,0,N,605,N,Y,СТАНДАРТ,uk,"вул. Калинова, 2",,Баранівка,,380674590400,ПН - НД 8:00 - 21:00,,,3,Україна,2695,"Аврора #2695 Баранівка, вул. Калинова, 2"
2697,1,15550,UA,32,50.343248,30.423551,,A,10,10,2697,0,N,25814,N,Y,СТАНДАРТ,uk,"вул. Машинобудівників, 1-Б",,Чабани,,380674792983,ПН - НД 8:00 - 21:00,,,3,Україна,2697,"Аврора #2697 Чабани, вул. Машинобудівників, 1-Б"
2698,1,15110,UA,59,50.94065,34.77559,,A,10,10,2698,0,N,23743,N,Y,СТАНДАРТ,uk,"просп. Перемоги, 111 літ. А, 111/1",,Суми,,380970003648,ПН - НД 8:00 - 20:00,,,3,Україна,2698,"Аврора #2698 Суми, просп. Перемоги, 111 літ. А, 111/1"
2699,1,15820,UA,59,50.91316,34.79459,,A,10,10,2699,0,N,23743,N,Y,СТАНДАРТ,uk,"вул. Засумська, 8",,Суми,,380970002638,ПН - НД 8:00 - 20:00,,,3,Україна,2699,"Аврора #2699 Суми, вул. Засумська, 8"
2700,1,15870,UA,61,49.548033,25.593506,,A,10,10,2700,0,N,24246,N,Y,МАКСІ,uk,"площа Героїв Євромайдану, 9",,Тернопіль,,380674988522,ПН - НД 8:00 - 21:00,,,3,Україна,2700,"Аврора #2700 Тернопіль, площа Героїв Євромайдану, 9"
2701,1,15830,UA,48,46.97128,32.08239,,A,10,10,2701,0,N,14423,N,Y,СТАНДАРТ,uk,"вул. Троїцька, 238-Г",,Миколаїв,,380970003104,ПН - НД 7:00 - 20:00,,,3,Україна,2701,"Аврора #2701 Миколаїв, вул. Троїцька, 238-Г"
2702,1,15730,UA,46,49.79609,24.06283,,A,10,10,2702,0,N,13073,N,Y,СТАНДАРТ,uk,"вул. Сихівська, 12-А",,Львів,,380671239596,ПН - НД 8:00 - 21:00,,,3,Україна,2702,"Аврора #2702 Львів, вул. Сихівська, 12-А"
2703,1,15410,UA,51,46.482249,30.201064,,A,10,10,2703,0,N,1305,N,Y,СТАНДАРТ,uk,"вул. Костіна, 6",,Біляївка,,380674796048,ПН - НД 8:00 - 21:00,,,3,Україна,2703,"Аврора #2703 Біляївка, вул. Костіна, 6"
2704,1,15590,UA,51,46.579574,30.785259,,A,10,10,2704,0,N,17217,N,Y,СТАНДАРТ,uk,"вул. Героїв оборони Одеси, 86",,Одеса,,380675363753,ПН - НД 8:00 - 21:00,,,3,Україна,2704,"Аврора #2704 Одеса, вул. Героїв оборони Одеси, 86"
2705,1,16030,UA,46,49.79027,24.01805,,A,10,10,2705,0,N,13073,N,Y,МАКСІ,uk,"вул. Стрийська, 85-А",,Львів,,380675347897,ПН - НД 8:00 - 21:00,,,3,Україна,2705,"Аврора #2705 Львів, вул. Стрийська, 85-А"
2706,1,15800,UA,23,47.845895,35.234329,,A,10,10,2706,0,N,8003,N,Y,СТАНДАРТ,uk," вул. Чарівна / Полякова, 163 / 1",,Запоріжжя,,380674965339,ПН - НД 8:00 - 20:00,,,3,Україна,2706,"Аврора #2706 Запоріжжя,  вул. Чарівна / Полякова, 163 / 1"
2708,1,15460,UA,48,46.993347,32.000525,,A,10,10,2708,0,N,14423,N,Y,СТАНДАРТ,uk,"просп. Героїв України, 13-Ж/2",,Миколаїв,,380977369065,ПН - НД 8:00 - 21:00,,,3,Україна,2708,"Аврора #2708 Миколаїв, просп. Героїв України, 13-Ж/2"
2709,1,16120,UA,71,49.43917456,32.06191865,,A,10,10,2709,0,N,26166,N,Y,МАКСІ,uk,"вул. Смілянська, 41",,Черкаси,,380671036227,ПН - НД 8:00 - 21:00,,,3,Україна,2709,"Аврора #2709 Черкаси, вул. Смілянська, 41"
2710,1,15280,UA,18,50.8716,27.80452,,A,10,10,2710,0,N,7244,N,Y,СТАНДАРТ,uk,"вул.Соборна, 24",,Ємільчине,,380671047873,ПН - НД 8:00 - 21:00,,,3,Україна,2710,"Аврора #2710 Ємільчине, вул.Соборна, 24"
2711,1,15840,UA,07,50.75871,25.34971,,A,10,10,2711,0,N,13043,N,Y,МАКСІ,uk,"майдан Привокзальний, 1-Б",,Луцьк,,380674928655,ПН - НД 8:00 - 21:00,,,3,Україна,2711,"Аврора #2711 Луцьк, майдан Привокзальний, 1-Б"
2712,1,16580,UA,12,47.907264,33.344087,,A,10,10,2712,0,N,11401,N,Y,МАКСІ,uk,"просп. Поштовий, 40",,Кривий Ріг,,380970003274,ПН - НД 7:00 - 21:00,,,3,Україна,2712,"Аврора #2712 Кривий Ріг, просп. Поштовий, 40"
2713,1,15740,UA,12,47.900553,33.401185,,A,10,10,2713,0,N,11401,N,Y,СТАНДАРТ,uk,"вул. Соборності, 37-В",,Кривий Ріг,,380970002685,ПН - НД 8:00 - 20:00,,,3,Україна,2713,"Аврора #2713 Кривий Ріг, вул. Соборності, 37-В"
2714,1,15680,UA,18,50.25676,28.67412,,A,10,10,2714,0,N,7380,N,Y,СТАНДАРТ,uk,"вул. Хлібна, 17",,Житомир,,380674946121,ПН - НД 7:00 - 21:00,,,3,Україна,2714,"Аврора #2714 Житомир, вул. Хлібна, 17"
2715,1,15420,UA,26,48.403628,24.949664,,A,10,10,2715,0,N,27256,N,Y,СТАНДАРТ,uk,"вул. Івана Франка, 17",,Яблунів,,380673226747,ПН - НД 8:00 - 20:00,,,3,Україна,2715,"Аврора #2715 Яблунів, вул. Івана Франка, 17"
2716,1,15560,UA,48,46.66829,31.20665,,A,10,10,2716,0,N,10160,N,Y,СТАНДАРТ,uk,"вул. Одеська, 7",,Коблеве,,380671207193,ПН - НД 8:00 - 21:00,,,3,Україна,2716,"Аврора #2716 Коблеве, вул. Одеська, 7"
2717,1,16840,UA,26,48.15368224,24.827826,,A,10,10,2717,0,N,3155,N,Y,СТАНДАРТ,uk,"вул. Гуцульського постання, 1",,Верховина,,380970003109,ПН - НД 8:00 - 20:30,,,3,Україна,2717,"Аврора #2717 Верховина, вул. Гуцульського постання, 1"
2718,1,15660,UA,30,50.438218,30.595666,,A,10,10,2718,0,N,9825,N,Y,СТАНДАРТ,uk,"бульв. Русанівський, 12",,Київ,,380674946302,ПН - НД 8:00 - 21:00,,,3,Україна,2718,"Аврора #2718 Київ, бульв. Русанівський, 12"
2720,1,15720,UA,05,49.189166,29.534406,,A,10,10,2720,0,N,17706,N,Y,СТАНДАРТ,uk,"вул. Героїв Майдану, 86",,Оратів,,380671186859,ПН - НД 7:00 - 21:00,,,3,Україна,2720,"Аврора #2720 Оратів, вул. Героїв Майдану, 86"
2721,1,15650,UA,63,49.983218,36.155075,,A,10,10,2721,0,N,25339,N,Y,СТАНДАРТ,uk,"вул. Золочівська, 12",,Харків,,380674946399,ПН - НД 8:00 - 20:00,,,3,Україна,2721,"Аврора #2721 Харків, вул. Золочівська, 12"
2722,1,16930,UA,35,48.667014,33.118243,,A,10,10,2722,0,N,17458,N,Y,МАКСІ,uk,"просп. Соборний, 77",,Олександрія,,380671125006,ПН - НД 8:00 - 20:00,,,3,Україна,2722,"Аврора #2722 Олександрія, просп. Соборний, 77"
2723,1,15470,UA,59,50.899543,34.818171,,A,10,10,2723,0,N,23743,N,Y,СТАНДАРТ,uk,"вул. Холодноярської бригади, 48",,Суми,,380672965738,ПН - НД 8:00 - 21:00,,,3,Україна,2723,"Аврора #2723 Суми, вул. Холодноярської бригади, 48"
2724,1,15760,UA,46,49.87555,23.9336,,A,10,10,2724,0,N,13073,N,Y,СТАНДАРТ,uk,"вул. Величковського, 40",,Львів,,380970001695,ПН - НД 8:00 - 21:00,,,3,Україна,2724,"Аврора #2724 Львів, вул. Величковського, 40"
2725,1,15990,UA,63,49.98468,36.25937,,A,10,10,2725,0,N,25339,N,Y,МАКСІ,uk,"майдан Захисників України, 2",,Харків,,380970002387,ПН - НД 8:00 - 20:00,,,3,Україна,2725,"Аврора #2725 Харків, майдан Захисників України, 2"
